"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Fish","84478","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25102","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","24201","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","24202","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25181","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","24204","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25183","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25089","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25091","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25090","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25092","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25095","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25105","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25098","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25148","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25094","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25093","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25108","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","24203","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25177","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25104","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25097","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25103","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25096","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25100","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25107","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25180","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25164","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25163","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25178","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","24835","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","84494","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","84493","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","84492","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","84495","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25168","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25166","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25106","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25101","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25165","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","200397","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","200396","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177894","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177885","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177893","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177886","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177882","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177884","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177889","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177887","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177883","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177891","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177895","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177890","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177892","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","177888","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25207","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25211","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25202","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25208","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25204","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25205","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25203","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25206","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25209","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25201","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25212","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25200","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25210","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25189","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25257","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25256","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25251","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25252","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25253","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25255","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","25254","Costa Rica","Costa Rica","San Jose","San José",,,,,,
"Fish","202721","GUATEMALA","Guatemala","SOLOLA","Sololá",,,,,,
"Fish","202720","GUATEMALA","Guatemala","SOLOLA","Sololá",,,,,,
"Fish","11568","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11594","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11591","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11595","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11596","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11569","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11592","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11570","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11571","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","11593","Mexico","Mexico","Baja California Nor.","Baja California",,,,,,
"Fish","171764","Mexico","Mexico","Guerrera","Guerrero",,,,,,
"Fish","171762","Mexico","Mexico","Guerrera","Guerrero",,,,,,
"Fish","171763","Mexico","Mexico","Guerrera","Guerrero",,,,,,
"Fish","40173","Mexico","Mexico","Mexico","México",,,,,,
"Fish","202142","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","202145","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","202148","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","202149","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40867","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40868","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40856","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40858","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30802","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30805","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30803","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30798","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30796","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40849","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30795","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30800","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30799","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30797","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30828","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30801","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40862","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40860","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40857","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40859","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30807","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30826","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30808","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40861","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40882","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40883","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40879","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40881","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30794","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30823","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30806","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40853","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40855","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30819","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30825","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40851","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30820","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40854","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30821","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30829","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30827","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30833","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30832","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30831","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30824","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30812","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30809","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30830","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40850","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30840","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30815","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40852","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30814","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30804","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30811","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40885","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40880","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40884","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40886","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30835","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30813","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","37753","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30860","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30864","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30822","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30727","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","37755","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30726","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30722","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30862","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30718","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30861","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40866","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30721","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30720","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30719","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30724","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30723","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30725","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","171567","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30841","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40863","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30836","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30839","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30834","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30810","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30837","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30863","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30838","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30859","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30858","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30857","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40865","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","30856","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31926","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31920","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31921","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31924","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31922","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31925","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31923","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31931","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31917","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31933","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31916","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31915","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31919","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31914","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31902","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31910","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31918","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","40870","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31937","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31942","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31946","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31938","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31936","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31941","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31932","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31945","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31930","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31934","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31940","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31935","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31939","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31929","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31928","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31927","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31912","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31891","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31887","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31903","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31944","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31943","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31885","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31890","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31889","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31892","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31886","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31896","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31895","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31893","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31898","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31897","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31905","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31906","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31888","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31908","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31900","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","69043","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31904","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31909","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31911","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31894","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31907","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31899","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31901","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","31913","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Fish","197517","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","197518","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","197516","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","197515","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","197514","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","197519","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95936","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95935","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95961","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95944","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95943","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95942","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95963","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95941","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95939","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95940","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95937","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95938","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
"Fish","95962","MEXICO","Mexico","NEUVO LEON","Nuevo León",,,,,,
